text,label
This Turkish restaurant has the best Doner Kebab in town! The staff were friendly and the ambiance was lively and modern. The baklava was a nice surprise at the end of our meal.,Positive
"I was disappointed with the service at this Egyptian restaurant. The staff seemed unfriendly and unattentive, and the food was just average. The Koshari was not as flavorful as I expected.",Negative
"This Chinese restaurant has the best Dim Sum in town! The staff were attentive and knowledgeable, and the ambiance was modern and sleek. The Xiaolongbao was a highlight of our meal.",Positive
"I was really looking forward to trying this Lebanese restaurant, but unfortunately, the food was not as flavorful as I expected. The Shawarma was just average and the service was slow.",Negative
"This Iranian restaurant has the best Tahdig in town! The staff were friendly and attentive, and the ambiance was cozy and traditional. The Ghormeh Sabzi was delicious.",Positive
"Unfortunately, my experience at this Indian restaurant was disappointing. The service was slow and the food was overpriced. The Palak Paneer was just average.",Negative
"This Italian restaurant is a must-visit! The pasta dishes were freshly made and delicious, and the staff were warm and welcoming. The pizza was cooked to perfection.",Positive
"I was really looking forward to trying this Thai restaurant, but unfortunately, the food was not authentic and the service was unfriendly. The Tom Yum Soup was a letdown.",Negative
This Turkish restaurant has the best Lahmacun in town! The staff were friendly and the ambiance was lively and modern. The Turkish coffee was a nice surprise at the end of our meal.,Positive
"I was disappointed with the service at this Egyptian restaurant. The staff seemed unfriendly and unattentive, and the food was just average. The Ful Medames was not as flavorful as I expected.",Negative
"This Chinese restaurant has the best Wonton Noodles in town! The staff were attentive and knowledgeable, and the ambiance was modern and sleek. The dumplings were a highlight of our meal.",Positive
"I was really looking forward to trying this Lebanese restaurant, but unfortunately, the food was not as flavorful as I expected. The Falafel was just average and the service was slow.",Negative
"This Iranian restaurant has the best Baghali Polo in town! The staff were friendly and attentive, and the ambiance was cozy and traditional. The Kebabs were delicious.",Positive
"Unfortunately, my experience at this Indian restaurant was disappointing. The service was slow and the food was overpriced. The Chicken Tandoori was just average.",Negative
"This Italian restaurant is a hidden gem! The pasta dishes were freshly made and delicious, and the staff were warm and welcoming. The gelato was the perfect ending to our meal.",Positive
"I was really looking forward to trying this Thai restaurant, but unfortunately, the food was not authentic and the service was unfriendly. The Green Curry was a letdown.",Negative
This Turkish restaurant has the best Adana Kebab in town! The staff were friendly and the ambiance was lively and modern. The Turkish delight was a nice surprise at the end of our meal.,Positive
"I was disappointed with the service at this Egyptian restaurant. The staff seemed unfriendly and unattentive, and the food was just average. The Shish Taouk was not as flavorful as I expected.",Negative
"This Chinese restaurant has the best Kung Pao Chicken in town! The staff were attentive and knowledgeable, and the ambiance was modern and sleek. The egg rolls were a highlight of our meal.",Positive
"I was really looking forward to trying this Lebanese restaurant, but unfortunately, the food was not as flavorful as I expected. The Tabouleh was just average and the service was slow.",Negative
"This Iranian restaurant has the best Zereshk Polo in town! The staff were friendly and attentive, and the ambiance was cozy and traditional. The Kebabs were delicious.",Positive
"I was really looking forward to trying this Thai restaurant, but unfortunately, the food was not authentic and the service was unfriendly. The Massaman Curry was a letdown.",Negative
This Turkish restaurant has the best Menemen in town! The staff were friendly and the ambiance was lively and modern. The Turkish coffee was a nice surprise at the end of our meal.,Positive
"I was disappointed with the service at this Egyptian restaurant. The staff seemed unfriendly and unattentive, and the food was just average. The Mahshi was not as flavorful as I expected.",Negative
"This Chinese restaurant has the best Wonton Soup in town! The staff were attentive and knowledgeable, and the ambiance was modern and sleek. The dumplings were a highlight of our meal.",Positive
"I was really looking forward to trying this Lebanese restaurant, but unfortunately, the food was not as flavorful as I expected. The Shish Taouk was just average and the service was slow.",Negative
"This Iranian restaurant has the best Ghormeh Sabzi in town! The staff were friendly and attentive, and the ambiance was cozy and traditional. The Kebabs were delicious.",Positive
"This Chinese restaurant has the best Beef Noodle Soup in town! The staff were attentive and knowledgeable, and the ambiance was modern and sleek. The dumplings were a highlight of our meal.",Positive
"This Iranian restaurant has the best Fesenjan in town! The staff were friendly and attentive, and the ambiance was cozy and traditional. The Kebabs were delicious.",Positive
"I had the best Spaghetti Carbonara at this Italian restaurant! The staff were friendly and attentive, and the ambiance was cozy and traditional.",Positive
"This Italian restaurant has the best Pizza Margherita in town! The staff were attentive and knowledgeable, and the ambiance was lively and modern. The gelato was a nice surprise at the end of our meal.",Positive
"I was really looking forward to trying this Indian restaurant, but unfortunately, the food was not as flavorful as I expected. The Palak Paneer was just average and the service was slow.",Negative
